reviewBody,alternativeName
" falso que, em dez anos, reitores da UFRJ Universidade Federal do Rio de Janeiro desviaram R$ 500 milhões em verbas públicas, como afirma, em vídeo, Regina Villela, youtuber e candidata derrotada a deputada federal pelo PSL do Ceará nas últimas eleições. Na única ocorrência deste tipo, o MPF Ministério Público Federal denunciou os ex-reitores Aloísio Teixeira e Carlos Antônio Levi da Conceição em 2012 por improbidade administrativa e os acusou do desvio de R$ 50 milhões, valor dez vezes inferior ao citado na gravação.",falso
"Não é verdade que a Secretaria de Educação do Distrito Federal ofereceu um curso obrigatório para ensinar professores a &#39;atrapalhar o governo Bolsonaro&#39;. A desinformação surgiu em correntes nas redes sociais no ano passado, antes da posse do atual presidente, e voltou a circular, reformulada, nesta semana.Ao Aos Fatos, oórgão negoua veracidade do boato.",falso
"Editado, um vídeo do jornalista Alexandre Garcia tem sido compartilhado nas redes sociais distorce informações para fazer crer que o Brasil agora tem uma lei que permite à população atirar em pessoas que invadirem suas propriedades. Na verdade, Garcia referia-se à aprovação dessa legislação na Itália, em março, mas esse trecho foi suprimido da gravação.",distorcido
"Um vídeo com críticas do sociólogo Francisco de Oliveira ao ex-presidente Luiz Inácio Lula da Silva PT no programa Roda Viva, da TV Cultura, em 2012, tem sido veiculado nas redes sociais nos últimos dias como se o entrevistado fosse o frade dominicano e jornalista Frei Betto. Fundador do PT e professor aposentado da USP, Oliveira disse durante a entrevista que Lula era uma pessoa que não tem caráter e um oportunista.",falso
"Não é verdade que o inverno de 2019 no Brasil será o mais frio dos últimos cem anos, como afirmam diversas publicações com milhares de compartilhamentos nas redes sociais. A desinformação foi desmentida por institutos meteorológicos, como o Climatempo, e tem origem em um boato que surgiu na internet no ano passado.",falso
"Uma foto tirada durante um engarrafamento em Shenzhen, na China, em setembro de 2012, tem sido difundida nas redes sociais como se retratasse um protesto na Alemanha contra a alta dos preços de combustíveis. A falsa atribuição está em um post publicado por um perfil pessoal no Facebook em novembro de 2017 e que voltou ganhar força na rede nos últimos dias, tendo sido replicada em série. Nesta quinta-feira 2, apeça de desinformação já reunia mais de 1,3 milhão de compartilhamentos.",falso
"Uma foto antiga dos ex-presidentes argentinos Cristina e Néstor Kirchner tem sido compartilhada nas redes sociais com a informação falsa de que outras duas pessoas na imagem seriam a ex-presidente Dilma Rousseff PT e o traficante colombiano Pablo Escobar. Na verdade, os retratados são Miguél ngel Zuvic e sua esposa, Ema Zuvic, pais da política argentina Mariana Zuvic.",falso
"Não é de autoria da cantora Maria Bethânia a carta destinada ao ex-presidente Lula que circula pelas redes sociais. Além de não ter sido encontrado em nenhum site confiável e ser assinado de diferentes maneiras em diferentes publicações, a assessoria da artista negou, ao Aos Fatos, que Maria Bethânia escreveu o texto.",falso
" falsa a notícia de que o Papa Francisco teria cancelado a Bíblia por crer que a obra estava desatualizada para os dias atuais e que a Igreja deveria substituí-la por outro livro. A desinformação surgiu como piada em um site satírico dos EUA em 2018 e logo passou a ser difundida como verdade nas redes sociais. Ao Aos Fatos, o Vaticano negou a veracidade dessas informações.",falso
Não é verdade que um decreto assinado pelo presidente Jair Bolsonaro PSL extinguiu o Exame da OAB Ordem dos Advogados do Brasil. A informação falsa foi publicada pelo site Portal Pauta Judicial e reproduzida por vários posts nas redes sociais.,falso
Um meme que circula nas redes sociais traz informações falsas e distorcidas sobre a tramitação do processo do ex-presidente Luiz Inácio Lula da Silva PT na Justiça ao sugerir que ele teve tratamento privilegiado em relação a outros réus.,falso
Não é real a capa da revista francesa Charlie Hebdo que traz caricaturas dos ministros do STF Supremo Tribunal Federal Dias Toffoli e Alexandre de Moraes em referência à censura imposta pelos magistrados à revista Crusoé e ao site O Antagonista. Reportagem publicada pelos veículos na semana passada revelou que Toffoli teria sido citado pelo empresário Marcelo Odebrecht por meio do apelido amigo do amigo do meu pai. A foto utilizada na montagem que circula nas redes sociais remete a uma edição de janeiro de 2015 do semanário satírico francês.,falso
" falso que, em sua delação premiada, o empresário Marcelo Odebrecht teria afirmado que o PT enviou dinheiro para traficantes do Rio de Janeiro, para as Farc Forças Armadas Revolucionárias da Colômbia e para milicianos em outros países. A desinformação consta em legenda de um vídeo que circula nas redes sociais de reportagem da GloboNews de abril de 2017 onde ex-executivo da empreiteira admite que a empresa, não o partido, tinha o costume de pagar a esses grupos para trabalhar em locais dominados por eles.",falso
" falso o tweet em que o presidente Jair Bolsonaro chamou franceses de ingleses ao manifestar solidariedade ao país em razão do incêndio na catedral de Notre-Dame, em Paris. O tweet apresenta características de edição e também não aparece na ferramenta do Aos Fatos que monitora as publicações do presidente naquela rede social.",falso
"Um meme que tem sido compartilhado nas redes sociais engana ao afirmar que o petista Fernando Haddad criou o termo Bolsa Farelo para referir-se ao Bolsa Família. Na verdade, o apelido foi cunhado pelo presidente Jair Bolsonaro em um tweet de 2010. No último dia 11, Haddad resgatou a publicação e a alcunha ao criticar o 13 anunciado pelo governo para os beneficiários do programa social.",distorcido
"Um vídeo que mostra a multidão de torcedores em volta do ônibus do Bahia antes da primeira partida do time na final do Campeonato Brasileiro do ano passado, na Arena Fonte Nova, em Salvador, tem sido veiculado nas redes sociais como se registrasse uma manifestação recente pela soltura do ex-presidente Luiz Inácio Lula da Silva PT.",falso
"Não é verdade que a deputada Maria do Rosário PT-RS disse que os assaltantes mortos em operação da Rota Rondas Ostensivas Tobias de Aguiar no dia 4 de abril em Guararema, na Grande São Paulo, nem tiveram a chance de revidar. A assessoria da petista negou a autoria da frase ao Aos Fatos. Também não foram encontrados nenhum discurso ou declaração semelhantes sobre o ocorrido em suas redes sociais.",falso
"Uma foto de 2011 que mostra um grupo de estudantes nus na Universidade Politécnica das Filipinas tem sido reproduzida nas redes sociais como se retratasse uma instituição de ensino brasileira, o que não é verdade.A cena se repete todos os anos, no aniversário da universidade filipina, como tradição de uma das fraternidades de alunos da instituição. Ou seja, além de não ter ocorrido no Brasil, o ato nada tem a ver com um suposto efeito Paulo Freire na educação promovido por governos petistas, como alardeiam as publicações no Facebook.",falso
" falsa a informação de que uma das unidades da Ceasa-RJ Central Estadual de Abastecimento do Rio de Janeiro teria sido alagada pela forte chuva que caiu no Rio de Janeiro no começo da semana. As imagens, que mostram frutas e legumes boiando na água suja, foram feitas em um hortifruti na comunidade Rio das Pedras, que fica na zona oeste da cidade.",falso
" falsa a informação de que o PT entrou com uma ação judicial para barrar o 13 que o governo Bolsonaro promete pagar aos beneficiários do Bolsa Família este ano. O partido negou ao Aos Fatos nesta sexta-feira 12 ter ingressado com processo nesse sentido. E, como a medida foi apenas anunciada, não efetivamente aplicada, não há objeto a ser derrubado em ação na Justiça.A peça de desinformação também utiliza uma montagem sobre foto de 2017. Na imagem original, em vez de um cartaz contra a 13 parcela do Bolsa Família, os petistas seguravam placa com frase pela abertura de investigações contra o então presidente Michel Temer MDB.",falso
"Um meme que circula nas redes sociais recorre a informações falsas ao traçar comparações entre os critérios para aposentadoria impostos a trabalhadores e políticos. A publicação engana ao sugerir que as idades mínimas propostas no projeto de reforma da Previdência já estariam em vigor e que os ocupantes de cargos eletivos hoje se aposentam após oito anos de contribuição, o que não é verdade.",falso
"Não é verdade que a ex-presidente Dilma Rousseff PT gastou R$ 73 milhões em um salão de beleza durante seus mandatos, como afirma um meme que traz a informação falsa em contraposição a uma outra, verdadeira, sobre a arrecadação de R$ 5,3 milhões em um leilão beneficente que teve a participação da primeira-dama Michelle Bolsonaro.",falso
"O deputado federal Zeca Dirceu PT-PR não é o homem seminu e com o corpo repleto de dizeres, como feminista, vegano e ateu, que aparece em foto tirada na Parada LGBTQ de Atenas, na Grécia, em 2016.",falso
" uma montagem o tweet em que o ministro da Justiça e Segurança Pública, Sérgio Moro, teria dito: o crime é impossível acabar totalmente porque a mente humana veio do macaco, um animal assassino. A publicação, na verdade, foi postada pelo perfil satírico Polícia Surpresa em maio de 2016. O ex-juiz da Lava Jato estreou no Twitter nesta quinta-feira 4.",falso
"Não é verdade que o deputado federal José Guimarães PT-CE preside comissão na Câmara que vai combater a corrupção, como afirma um meme que já tem dezenas de milhares de compartilhamentos no Facebook. Hoje, o petista é membro titular apenas da CCJC Comissão de Constituição, Justiça e Cidadania, mas não ocupa a presidência.A publicação ainda distorce fatos ao dizer que o deputado foi flagrado com dólares na cueca e em uma mala, em referência ao episódio protagonizado por um de seus assessores no aeroporto de Congonhas, em São Paulo, em 2005. Em 2012, o STJ Superior Tribunal de Justiça decidiu que o parlamentar não tinha responsabilidade no caso.",falso
